store_name,si,gu,ro,zip_code,addr,tel,x_code,y_code
늘봄약국,인천,인천서구,길주로136번길,22803,인천광역시 서구 길주로136번길 32-1 1층 (석남동),573-6012,126.6768273,37.5030935
새연희약국,인천,인천서구,서곶로,22721,인천광역시 서구 서곶로 355-1 (연희동),032-567-3186,126.6767419,37.549484
바른약국,인천,인천연수구,먼우금로,21927,인천광역시 연수구 먼우금로 190 연수프라자 113호 (연수동),812-7180,126.6767405,37.4140763
당하메디칼약국,인천,인천서구,청마로,22677,인천광역시 서구 청마로 163 (당하동),032-566-0771,126.6765956,37.5919924
연수태평양약국,인천,인천연수구,먼우금로188번길,21927,인천광역시 연수구 먼우금로188번길 12 (연수동),032-818-7010,126.6765443,37.4134487
녹십자약국,인천,인천서구,서곶로,22727,인천광역시 서구 서곶로 293 1층 (심곡동),032-566-8600,126.6765214,37.5435765
365스마일약국,충남,홍성군,홍학로,32265,충청남도 홍성군 홍북읍 홍학로 95 (아이프라자2),041-634-3657,126.6764623,36.6468459
한사랑약국,인천,인천서구,서곶로,22727,인천광역시 서구 서곶로 281 (심곡동),032-568-5711,126.6764465,37.5426091
연수건강옵티마약국,인천,인천연수구,청능대로,21927,"인천광역시 연수구 청능대로 103 1층 (연수동, BYC빌딩)",032-821-7770,126.6762951,37.4136449
메디칼약국,인천,인천미추홀구,인하로,22214,인천광역시 미추홀구 인하로 251 (주안동),032-873-8783,126.675968,37.44851
당하백화점약국,인천,인천서구,청마로167번길,22677,"인천광역시 서구 청마로167번길 8 (당하동, 강남프라자빌딩 106호)",032-564-8218,126.6759228,37.5925423
원약국,인천,인천연수구,먼우금로,21926,인천광역시 연수구 먼우금로 189 (청학동),032-218-1007,126.675868,37.4146343
해든소망약국,인천,인천연수구,먼우금로,21926,"인천광역시 연수구 먼우금로 189 2층 (청학동, 소망글로벌)",032-814-2600,126.675868,37.4146343
성누가약국,인천,인천서구,탁옥로,22726,인천광역시 서구 탁옥로 55 SM스카이빌 (심곡동),032-565-5250,126.6758621,37.5441531
백제당약국,인천,인천서구,연희로,22721,인천광역시 서구 연희로 12 1층 (연희동),032-562-3049,126.6757709,37.5493729
효성메디칼약국,인천,인천연수구,청능대로,21926,"인천광역시 연수구 청능대로 93 102호 (청학동, 두손빌딩)",032-811-7997,126.6757103,37.4143527
필약국,충남,홍성군,조양로,32233,충청남도 홍성군 홍성읍 조양로 236 (),041-633-8633,126.6756314,36.5994532
굿모닝약국,충남,홍성군,홍학로,32265,충청남도 홍성군 홍북읍 홍학로 83 103호,041-633-5130,126.6754145,36.6474853
류형준힐링약국,인천,인천미추홀구,주안로,22132,인천광역시 미추홀구 주안로 51 (주안동),032-873-0016,126.6753604,37.4644694
내포우리약국,충남,홍성군,청사로48번길,32265,"충청남도 홍성군 홍북읍 청사로48번길 4 102,103호",041-635-1117,126.6752652,36.6486404
홍성종로약국,충남,홍성군,조양로,32220,충청남도 홍성군 홍성읍 조양로 231 (),041-634-9321,126.6751609,36.5999667
천세약국,인천,인천연수구,청능대로,21926,"인천광역시 연수구 청능대로 87 지하1층 (청학동, 롯데마트 연수점 내)",032-811-0107,126.6751144,37.4152258
새봄약국,인천,인천서구,탁옥로,22726,인천광역시 서구 탁옥로 49 제스트프라자 404호 (심곡동),032-562-6610,126.6750735,37.5440778
무지개약국,인천,인천연수구,새말로,21921,인천광역시 연수구 새말로 31 (연수동),032-818-5225,126.6750098,37.4224525
세인약국,인천,인천미추홀구,제일로,22153,인천광역시 미추홀구 제일로 42-1 (도화동),032-876-0151,126.6749392,37.458592
드림약국,인천,인천서구,승학로,22696,"인천광역시 서구 승학로 498 108호 (검암동, 서해프라자)",070-7619-2828,126.6749199,37.5651283
행복한약국,인천,인천서구,승학로,22695,인천광역시 서구 승학로 497 검암프라자 109호 (검암동),070-7792-5502,126.6749187,37.5656189
함덕하나로약국,제주,제주시,함와로,63334,제주특별자치도 제주시 조천읍 함와로 40 (조천읍),064-784-8434,126.6749122,33.5365661
올리브약국,인천,인천서구,원당대로,22643,인천광역시 서구 원당대로 663 한종프라자 103호 (마전동),032-566-5505,126.674885,37.5939656
한울약국,인천,인천연수구,새말로,21919,인천광역시 연수구 새말로 32 (연수동),032-818-5578,126.6747603,37.4222533
중앙약국,인천,인천미추홀구,매소홀로,22223,인천광역시 미추홀구 매소홀로 474 (학익동),032-874-5494,126.6747293,37.4392709
청사랑약국,인천,인천미추홀구,제일로,22153,인천광역시 미추홀구 제일로 42 (도화동),032-873-9141,126.6747275,37.4586065
사랑약국,충남,홍성군,청사로,32265,충청남도 홍성군 홍북읍 청사로 36 104호,041-631-8274,126.6746817,36.6481085
온누리이화약국,인천,인천서구,거북로,22791,인천광역시 서구 거북로 115 (석남동),032-571-2569,126.6746301,37.5032101
그린약국,인천,인천서구,탁옥로,22726,인천광역시 서구 탁옥로 45 (심곡동),032-569-4037,126.6746177,37.5441179
참조은약국,인천,인천미추홀구,제일로,22153,인천광역시 미추홀구 제일로 38 (도화동),032-876-5025,126.6744274,37.4585779
정성약국,인천,인천미추홀구,신기길58번길,22217,인천광역시 미추홀구 신기길58번길 43-3 (주안동),032-873-0931,126.6744018,37.445461
신동아청수약국,인천,인천미추홀구,매소홀로,22223,인천광역시 미추홀구 매소홀로 470 (학익동),032-868-5929,126.67437,37.439305
기쁨약국,경기,김해시,김포한강2로,10088,경기도 김포시 김포한강2로 80 베스트프라자 1층 104호 (장기동),031-989-4322,126.67431,37.6389748
프라자약국,인천,인천서구,원당대로,22677,인천광역시 서구 원당대로 660 1층 101-1호 (당하동),032-565-8106,126.6742967,37.5932846
온누리약국,충남,홍성군,조양로,32220,충청남도 홍성군 홍성읍 조양로 221 (홍성읍),041-631-1023,126.6742261,36.6000006
희망약국,인천,인천연수구,청명로,21917,인천광역시 연수구 청명로 5 1층 (청학동),032-822-0994,126.6742079,37.4166041
행복나눔약국,충남,홍성군,조양로,32220,충청남도 홍성군 홍성읍 조양로 221-1 (),041-634-2728,126.6741383,36.6000207
조은약국,전북,고창군,복분자로,56416,전라북도 고창군 부안면 복분자로 903 (부안면),063-562-1019,126.6741146,35.5132386
연희연세약국,인천,인천서구,서곶로369번길,22720,인천광역시 서구 서곶로369번길 24 1층 (연희동),566-9380,126.6741005,37.5505673
늘건강온누리약국,인천,인천서구,승학로,22695,인천광역시 서구 승학로 491 105호 (검암동),032-569-2306,126.6740507,37.5654797
도화태평양약국,인천,인천미추홀구,제일로,22153,인천광역시 미추홀구 제일로 34 1층 (도화동),070-8845-6257,126.6739486,37.4585996
연세온누리약국,인천,인천서구,승학로,22719,인천광역시 서구 승학로 321 1층 (연희동),032-561-2212,126.6737778,37.5503158
복지온누리약국,인천,인천서구,탁옥로,22726,"인천광역시 서구 탁옥로 37 1층 107호 (심곡동, 우리타워)",032-568-5538,126.6736654,37.5441515
학익열린약국,인천,인천미추홀구,매소홀로,22223,인천광역시 미추홀구 매소홀로 466 (학익동),032-864-6939,126.6736523,37.439354
홍성약국,충남,홍성군,조양로,32232,충청남도 홍성군 홍성읍 조양로 218 (),041-633-8275,126.6736449,36.5997686
건강제일약국,인천,인천미추홀구,경인로,22139,인천광역시 미추홀구 경인로 291 (도화동),032-866-7025,126.6735796,37.4610219
큰사랑약국,인천,인천서구,건지로,22832,"인천광역시 서구 건지로 264 112, 113호 (가좌동)",032-565-7996,126.6735044,37.5636463
참약국,충남,홍성군,조양로,32232,충청남도 홍성군 홍성읍 조양로 216 (홍성읍),041-631-7114,126.673482,36.5997529
세란약국,인천,인천서구,가정로,22777,인천광역시 서구 가정로 388 KEB외환은행 1층 일부호 (가정동),032-582-1682,126.6733803,37.519455
신태양옵티마약국,인천,인천미추홀구,인주대로,22214,인천광역시 미추홀구 인주대로 332 104호 (주안동),032-875-6234,126.6733792,37.4513719
한솔약국,인천,인천서구,가정로,22777,"인천광역시 서구 가정로 382 (가정동, 새인천상가)",032-572-7633,126.6733669,37.5189182
정다운온누리약국,인천,인천서구,가정로,22777,"인천광역시 서구 가정로 398 105호 (가정동, 서해프라자)",032-584-9348,126.6733406,37.520361
보건약국,인천,인천서구,거북로,22796,"인천광역시 서구 거북로 104 (석남동, 한승빌딩)",032-582-2761,126.673292,37.5029285
맑은약국,인천,인천서구,명가골로,22784,인천광역시 서구 명가골로 37 (석남동),032-581-0580,126.6732411,37.5132828
하늘약국,인천,인천서구,가정로,22777,인천광역시 서구 가정로 372 1층 일부호 (가정동),032-576-2020,126.6732312,37.5181481
굿모닝약국,인천,인천서구,가정로,22783,인천광역시 서구 가정로 364-1 (가정동),032-579-7571,126.6731786,37.5173705
열린약국,인천,인천서구,가정로,22783,인천광역시 서구 가정로 364 1층 (가정동),032-579-4242,126.6731657,37.517243
푸른건강약국,인천,인천서구,가정로,22777,인천광역시 서구 가정로 370 (가정동),032-571-9206,126.6731623,37.5178676
함께약국,인천,인천서구,서곶로,22675,인천광역시 서구 서곶로 823 1층 (당하동),032-567-3828,126.6729379,37.5906836
그랜드약국,인천,인천서구,가정로,22784,인천광역시 서구 가정로 308 (석남동),032-581-8449,126.6728805,37.5123729
대흥약국,전남,해남군,만월길,59051,전라남도 해남군 북일면 만월길 24 (북일면),061-533-0020,126.6727485,34.4639532
천사약국,인천,인천서구,가정로,22782,인천광역시 서구 가정로 363 (신현동),032-579-8735,126.6727457,37.5173885
대마옵티마약국,인천,인천미추홀구,제일로,22138,인천광역시 미추홀구 제일로 21-2 (도화동),032-868-9419,126.6727369,37.4590902
거북시장약국,인천,인천서구,거북로,22791,인천광역시 서구 거북로 97 (석남동),032-575-6881,126.6727,37.5032806
조은약국,인천,인천서구,거북로,22796,인천광역시 서구 거북로 98 (석남동),032-576-7530,126.6726489,37.5029771
검단튼튼약국,인천,인천서구,청마로19번길,22675,인천광역시 서구 청마로19번길 20 103호 (당하동),032-569-7535,126.6726479,37.5920804
오렌지약국,인천,인천서구,가정로,22778,"인천광역시 서구 가정로 375 104호 (신현동, 금강아미움상가)",032-563-2474,126.6726009,37.5184643
비타민약국,인천,인천서구,가정로,22778,"인천광역시 서구 가정로 375 310호,311호 (신현동, 금강아미움)",575-8899,126.6726009,37.5184643
사(4)층약국,인천,인천서구,가정로,22778,"인천광역시 서구 가정로 375 409호 일부, 410호 (신현동, 금강아미움)",032-573-4995,126.6726009,37.5184643
하나온누리약국,인천,인천서구,가정로,22785,인천광역시 서구 가정로 309 1층 (석남동),032-571-6956,126.6724222,37.5124382
석남우리약국,인천,인천서구,가정로,22785,인천광역시 서구 가정로 291 (석남동),032-575-6006,126.6723567,37.5108604
백쪼약국,충남,홍성군,조양로,32220,충청남도 홍성군 홍성읍 조양로 203-102 (),041-632-8562,126.6723352,36.6004397
연희우리약국,인천,인천서구,심곡로,22729,인천광역시 서구 심곡로 24 (심곡동),032-566-4258,126.6723071,37.5421627
청우약국,인천,인천서구,가정로,22796,인천광역시 서구 가정로 202 (석남동),032-571-2455,126.6722908,37.5027714
동아온누리약국,인천,인천연수구,앵고개로264번길,21972,"인천광역시 연수구 앵고개로264번길 10-1 (동춘동, 아촌빌딩)",032-812-7582,126.6722794,37.4072274
옵티마정다운약국,인천,인천서구,가정로,22796,인천광역시 서구 가정로 204 (석남동),032-579-4456,126.6722561,37.5029765
검단온누리약국,인천,인천서구,완정로,22642,인천광역시 서구 완정로 18 한윤메디칼 104호 (마전동),032-564-8894,126.6722519,37.5950559
다나약국,경기,김해시,김포한강4로,10071,경기도 김포시 김포한강4로 531 106호 (구래동),031-983-2830,126.6720379,37.5066915
행복한우리약국,인천,인천연수구,앵고개로,21972,"인천광역시 연수구 앵고개로 256 101호 (동춘동, 웅지프라자)",032-818-0301,126.6720322,37.4078378
둥지온누리약국,인천,인천연수구,함박뫼로,21917,인천광역시 연수구 함박뫼로 26 (청학동),032-818-5549,126.672006,37.4198058
정온누리약국,인천,인천서구,가정로,22833,"인천광역시 서구 가정로 142-1 1층 (가좌동, 호진 빌딩)",577-7606,126.6719379,37.497462
정성약국,인천,인천서구,가정로,22795,"인천광역시 서구 가정로 201-1 1층 (석남동, 두일빌딩)",032-579-0075,126.6718814,37.5029553
행복한약국,인천,인천서구,가정로,22792,인천광역시 서구 가정로 213 (석남동),032-576-5100,126.6718735,37.5038238
인암종로약국,인천,인천미추홀구,석정로,22116,인천광역시 미추홀구 석정로 327 (도화동),032-875-0509,126.6718454,37.4679571
수프라자약국,인천,인천연수구,앵고개로264번길,21972,인천광역시 연수구 앵고개로264번길 30-4 영남프라자 1층 102호 (동춘동),032-814-8341,126.6718282,37.4068194
정든약국,인천,인천서구,가정로,22834,인천광역시 서구 가정로 124 (가좌동),032-581-9916,126.671802,37.4956876
행복약국,인천,인천미추홀구,한나루로,22152,인천광역시 미추홀구 한나루로 589 102호 (도화동),032-861-9991,126.6718018,37.4586572
도화약국,인천,인천미추홀구,한나루로,22152,인천광역시 미추홀구 한나루로 585 (도화동),032-864-7488,126.6717119,37.4584845
나무약국,경기,김해시,김포한강2로,10088,"경기도 김포시 김포한강2로 110 1동 102호 (장기동, 센타프라자)",031-982-0262,126.6716248,37.6395019
삼호약국,인천,인천연수구,함박뫼로12번길,21917,인천광역시 연수구 함박뫼로12번길 1 (청학동),032-813-0530,126.6715628,37.4186585
종로약국,인천,인천연수구,앵고개로,21972,인천광역시 연수구 앵고개로 250 1층 (동춘동),032-822-3746,126.671496,37.4082052
늘푸른약국,인천,인천연수구,앵고개로,21972,인천광역시 연수구 앵고개로 250 204호 (동춘동),032-812-4815,126.671496,37.4082052
한솔약국,인천,인천미추홀구,인하로,22213,인천광역시 미추홀구 인하로 211 (주안동),032-868-8066,126.6714735,37.4487547
메디탑약국,인천,인천서구,청마로19번길,22675,인천광역시 서구 청마로19번길 9 101호 (당하동),032-564-6924,126.6714153,37.5923719
정다운약국,충남,예산군,봉운로,32406,충청남도 예산군 덕산면 봉운로 18 (덕산면),041-338-0206,126.6711821,36.7054063
루원진약국,인천,인천서구,염곡로464번길,22731,인천광역시 서구 염곡로464번길 15 106호 (가정동),032-569-4880,126.6710977,37.5263761
큰나무약국,인천,인천미추홀구,매소홀로,22226,인천광역시 미추홀구 매소홀로 442 (학익동),032-873-8087,126.6710608,37.4395714
연수전문약국,인천,인천연수구,앵고개로,21972,"인천광역시 연수구 앵고개로 242 118호 (동춘동, 제일빌딩)",032-821-4609,126.67084,37.4086519
늘사랑약국,인천,인천연수구,앵고개로264번길,21972,인천광역시 연수구 앵고개로264번길 46 105호 (동춘동),032-817-8999,126.6708379,37.4067048
가좌마트약국,인천,인천서구,가정로151번길,22832,인천광역시 서구 가정로151번길 11 2층 (가좌동),571-6555,126.6707441,37.4976187
중앙약국,인천,인천서구,길주로75번길,22789,인천광역시 서구 길주로75번길 36 (석남동),032-582-5919,126.6707303,37.5097799
사랑탑약국,인천,인천서구,청마로19번길,22675,"인천광역시 서구 청마로19번길 3 1층 (당하동, 드림빌딩)",032-569-7117,126.6707201,37.592395
삼성약국,충남,홍성군,조양로,32221,충청남도 홍성군 홍성읍 조양로 189 (홍성읍),041-632-2075,126.6706373,36.6008881
대산프라자약국,인천,인천연수구,앵고개로246번길,21972,"인천광역시 연수구 앵고개로246번길 10 107,108호 (동춘동)",032-816-4531,126.6705907,37.4084481
미소탑약국,인천,인천서구,청마로,22675,"인천광역시 서구 청마로 17 준성빌딩 104, 105호 (당하동)",032-566-0182,126.6705488,37.5923953
푸른약국,인천,인천연수구,먼우금로,21972,인천광역시 연수구 먼우금로 96 1층 (동춘동),032-814-6888,126.6704666,37.4075446
누리약국,인천,인천연수구,원인재로,21977,"인천광역시 연수구 원인재로 14 101호 (동춘동, 무지개상가)",032-818-0591,126.6704448,37.4015427
삼육오사랑약국,인천,인천서구,칠천왕로33번길,22789,인천광역시 서구 칠천왕로33번길 14 1층 일부호 (석남동),032-575-6849,126.6704063,37.5094905
메디안약국,인천,인천서구,검단로623번길,22601,"인천광역시 서구 검단로623번길 4 105호 (마전동, 세창프라자)",032-567-2463,126.6704018,37.6099362
성민대학약국,인천,인천서구,길주로75번길,22789,인천광역시 서구 길주로75번길 35 1층 (석남동),571-2812,126.6703938,37.5097582
복음약국,인천,인천연수구,먼우금로,21972,인천광역시 연수구 먼우금로 88 상산빌딩 304호 (동춘동),032-814-3608,126.6703792,37.4067429
선정수약국,인천,인천미추홀구,학익소로,22221,인천광역시 미추홀구 학익소로 66 선정빌딩 1층 106호 (학익동),032-872-1125,126.6703486,37.4418442
한성메디칼약국,인천,인천서구,완정로,22640,"인천광역시 서구 완정로 36 1층 (마전동, 한성빌딩)",567-5345,126.6702576,37.595933
플러스약국,경기,김해시,김포한강1로,10080,경기도 김포시 김포한강1로 85 101호 (장기동),031-992-3650,126.6700972,37.6457293
위드팜100세약국,인천,인천서구,완정로,22639,"인천광역시 서구 완정로 35 (마전동, 대운프라자)",032-565-1201,126.6700509,37.595581
신중앙약국,충남,홍성군,조양로,32221,충청남도 홍성군 홍성읍 조양로 181-1 181,041-633-3250,126.6700353,36.6009326
자생약국,인천,인천서구,거북로,22795,인천광역시 서구 거북로 74-1 (석남동),032-571-6066,126.6700275,37.5031163
인천교약국,인천,인천미추홀구,방축로,22111,인천광역시 미추홀구 방축로 240 (도화동),032-875-8984,126.6700223,37.4768702
플러스약국,인천,인천서구,칠천왕로33번길,22789,인천광역시 서구 칠천왕로33번길 18 1층 (석남동),575-9917,126.6698266,37.5094822
가온약국,인천,인천서구,봉오재3로,22731,인천광역시 서구 봉오재3로 90 한일골드타워 (가정동),032-567-0879,126.6697504,37.5272055
성민메디칼약국,인천,인천서구,신석로,22789,인천광역시 서구 신석로 68 (석남동),032-577-6245,126.6695273,37.5098665
사랑약국,인천,인천미추홀구,석정로,22118,"인천광역시 미추홀구 석정로 306 1층 106호 (도화동, 삼원상가)",032-863-1289,126.6693482,37.4678248
뉴코아약국,인천,인천연수구,용담로,21916,"인천광역시 연수구 용담로 11 205호 (청학동, 시대아파트상가)",032-814-9444,126.6691299,37.4214704
우리팜아름약국,인천,인천연수구,용담로,21916,"인천광역시 연수구 용담로 11 2층 202-1호 (청학동, 시대아파트상가)",032-812-7235,126.6691299,37.4214704
이삭약국,인천,인천서구,율도로,22785,인천광역시 서구 율도로 62-1 1층 (석남동),032-267-7582,126.6690321,37.5134156
읍내약국,충남,예산군,예덕로,32406,충청남도 예산군 덕산면 예덕로 1 (),041-338-3881,126.6688802,36.7042295
청수당약국,인천,인천미추홀구,석정로,22118,인천광역시 미추홀구 석정로 300 (도화동),032-875-1929,126.6688096,37.4678799
정다운약국,충남,홍성군,조양로,32221,충청남도 홍성군 홍성읍 조양로 169-1 (홍성읍),041-633-7588,126.6686913,36.6012271
성모약국,인천,인천서구,원창로,22781,"인천광역시 서구 원창로 174 102,103호 (신현동)",032-583-6083,126.668651,37.5175148
다나약국,인천,인천미추홀구,경인로,22106,인천광역시 미추홀구 경인로 233 1층 1호 (도화동),032-861-0910,126.6684686,37.4644062
덕산약국,충남,예산군,덕산온천로,32406,충청남도 예산군 덕산면 덕산온천로 433 (덕산면),041-337-4064,126.6684401,36.7042027
경희윤한약국,충남,홍성군,문화로72번길,32239,충청남도 홍성군 홍성읍 문화로72번길 89 1동 106호,041-632-6169,126.6684004,36.5915998
신현프라자약국,인천,인천서구,율도로,22781,인천광역시 서구 율도로 55 (신현동),032-575-1389,126.668352,37.5137727
장기보룡약국,경기,김해시,김포한강4로,10083,"경기도 김포시 김포한강4로 113 102호 (장기동, 신한프라자)",031-996-5889,126.668348,37.6439288
미소약국,충남,홍성군,조양로,32221,충청남도 홍성군 홍성읍 조양로 167 (신한은행),041-631-1988,126.6683308,36.6013525
밝은약국,경기,김해시,김포한강4로,10083,"경기도 김포시 김포한강4로 117 101호 (장기동, 홍우프라자)",031-986-1007,126.667992,37.6441798
김포광장약국,경기,김해시,김포한강4로,10083,"경기도 김포시 김포한강4로 119 102호 (장기동, 승문프라자)",031-986-8558,126.6677031,37.6443282
동서약국,경기,김해시,김포한강1로51번길,10083,"경기도 김포시 김포한강1로51번길 12 1층 (장기동, 동서메디칼빌딩)",031-983-3233,126.6677028,37.6436326
주안백화점약국,인천,인천미추홀구,한나루로,22213,인천광역시 미추홀구 한나루로 500-1 (주안동),032-861-1545,126.6676483,37.4515427
대학약국,인천,인천미추홀구,방축로,22111,인천광역시 미추홀구 방축로 216 C동 1층 102호 (도화동),032-715-5556,126.6675605,37.4779728
유명약국,충남,홍성군,조양로,32231,충청남도 홍성군 홍성읍 조양로 160 (홍성읍),041-632-2547,126.6674987,36.6011606
올바른한약국,경기,김해시,김포한강1로51번길,10083,"경기도 김포시 김포한강1로51번길 16 (장기동, 운창빌딩)",031-987-8070,126.6674798,37.6437837
홍성종합약국,충남,홍성군,조양로,32231,충청남도 홍성군 홍성읍 조양로 158-1 (홍성읍),041-631-3838,126.667356,36.6011882
조은약국,충남,홍성군,충절로1032번길,32231,충청남도 홍성군 홍성읍 충절로1032번길 82 (),041-634-1335,126.6673191,36.6007046
수약국,인천,인천서구,완정로,22640,"인천광역시 서구 완정로 70 211호 (마전동, 영남탑스빌아파트 상가)",032-561-2920,126.6673173,37.5980111
건강약국,전남,장성군,사창로,57238,전라남도 장성군 삼계면 사창로 40 (삼계면),061-394-1032,126.6672674,35.2581512
메디팜 정약국,충남,홍성군,홍성천길,32231,충청남도 홍성군 홍성읍 홍성천길 214 두리프라자 106호,041-634-6001,126.6672246,36.6009818
푸른약국,인천,인천미추홀구,수봉로182번길,22181,인천광역시 미추홀구 수봉로182번길 45 (주안동),032-862-3785,126.6672132,37.4574174
오성약국,인천,인천미추홀구,한나루로,22209,인천광역시 미추홀구 한나루로 499-3 (용현동),032-873-3280,126.6671507,37.4515586
용일약국,인천,인천미추홀구,인주대로,22157,인천광역시 미추홀구 인주대로 273 1층 (주안동),032-873-9965,126.6669004,37.4526616
송약국,충남,홍성군,홍성천길,32231,충청남도 홍성군 홍성읍 홍성천길 198 (),041-631-7545,126.666888,36.600315
보원당약국,충남,홍성군,홍성천길,32231,충청남도 홍성군 홍성읍 홍성천길 196 (),041-631-5333,126.6667999,36.6002377
미성약국,경기,김해시,청송로,10080,"경기도 김포시 청송로 26 1층 103호 (장기동, 청송현대쇼핑센터)",031-982-6858,126.6667794,37.6478117
와이약국,충남,홍성군,홍성천길,32231,충청남도 홍성군 홍성읍 홍성천길 188 (홍성읍),041-631-3520,126.6666132,36.5999288
마더스약국,경기,김해시,김포한강4로,10083,"경기도 김포시 김포한강4로 131 102호 (장기동, 정현메디피아)",031-988-9414,126.6665159,37.644933
홍주약국,충남,홍성군,내포로,32230,충청남도 홍성군 홍성읍 내포로 2 (홍성읍),041-632-2300,126.6664409,36.6012794
웰빙몰약국,충남,홍성군,충절로,32235,충청남도 홍성군 홍성읍 충절로 1051 (),041-632-6263,126.6663662,36.5992489
신한당약국,제주,제주시,신북로,63333,제주특별자치도 제주시 조천읍 신북로 530 (조천읍),064-783-8087,126.6663595,33.5415053
조광약국,충남,홍성군,조양로143번길,32222,충청남도 홍성군 홍성읍 조양로143번길 26 (홍성읍),041-634-1865,126.6663016,36.6027225
하나프라자약국,충남,홍성군,내포로,32230,충청남도 홍성군 홍성읍 내포로 8 8,041-632-1636,126.6662104,36.6009621
삼일약국,충남,홍성군,내포로,32230,충청남도 홍성군 홍성읍 내포로 12 (),041-633-0310,126.6660386,36.6006395
나라약국,제주,제주시,신북로,63333,제주특별자치도 제주시 조천읍 신북로 523 (조천읍),064-782-3700,126.6659877,33.5420487
청송약국,경기,김해시,청송로,10080,"경기도 김포시 청송로 18 109호 (장기동, 청송마을 상가동)",031-988-9310,126.6659876,37.6473747
길정약국,인천,인천미추홀구,인주대로,22157,인천광역시 미추홀구 인주대로 261 (주안동),032-862-1069,126.6658046,37.4530363
건강약국,충남,홍성군,내포로,32230,충청남도 홍성군 홍성읍 내포로 18 18,041-631-8901,126.6658004,36.6002619
디에이치(DH)메디컬약국,인천,인천미추홀구,석정로,22116,인천광역시 미추홀구 석정로 271 (도화동),032-874-0405,126.6656995,37.4685802
가정미소약국,인천,인천서구,봉오재3로,22732,인천광역시 서구 봉오재3로 42 102호 (가정동),032-567-3012,126.6656884,37.5294806
용남시장약국,인천,인천미추홀구,인주대로266번길,22209,인천광역시 미추홀구 인주대로266번길 17 (용현동),032-863-7022,126.6656813,37.4519525
명문약국,인천,인천서구,봉오재3로,22858,"인천광역시 서구 봉오재3로 44 101호 (가정동, 명문프라자)",032-721-7220,126.6656806,37.5293389
면천약국,충남,당진시,한천로,31804,충청남도 당진시 면천면 한천로 881 (면천약국),041-355-0711,126.6656753,36.8168172
신세계약국,충남,홍성군,내포로,32230,충청남도 홍성군 홍성읍 내포로 20 (),041-632-2575,126.6656637,36.6000905
유약국,충남,홍성군,조양로,32222,충청남도 홍성군 홍성읍 조양로 141 (),041-631-3900,126.6656571,36.6019029
서부약국,충남,홍성군,조양로,32230,충청남도 홍성군 홍성읍 조양로 144 (홍성읍),041-632-2339,126.6656405,36.6015741
가정온누리약국,인천,인천서구,청중로,22732,"인천광역시 서구 청중로 486 105호 (가정동, 부일프라자)",566-7809,126.6653424,37.5297049
오거리약국,인천,인천미추홀구,숙골로,22102,인천광역시 미추홀구 숙골로 57 (도화동),032-887-2463,126.6652522,37.467851
이화당약국,인천,인천동구,방축로,22532,"인천광역시 동구 방축로 191 인천교자동차매매단지 1층 123,124호 (송림동)",032-576-4200,126.6651229,37.4798438
대학약국,인천,인천서구,새오개로,22787,인천광역시 서구 새오개로 37 (석남동),032-574-6237,126.66512,37.5136158
송도캠퍼스약국,인천,인천연수구,송도과학로27번길,21982,"인천광역시 연수구 송도과학로27번길 55 3층 A-311호 (송도동, 롯데캐슬 캠퍼스타운)",032-819-4450,126.6650323,37.3881981
캠퍼스메이플약국,인천,인천연수구,송도과학로27번길,21982,"인천광역시 연수구 송도과학로27번길 55 A동 107호 (송도동, 롯데캐슬캠퍼스타운)",032-216-6369,126.6650323,37.3881981
고운약국,인천,인천미추홀구,소성로,22224,인천광역시 미추홀구 소성로 150 (학익동),032-862-8275,126.6650244,37.4423338
민중약국,인천,인천미추홀구,한나루로,22219,인천광역시 미추홀구 한나루로 400 (학익동),032-863-5549,126.6649652,37.4435149
새오개약국,인천,인천서구,새오개로111번안길,22779,인천광역시 서구 새오개로111번안길 31 101호 (신현동),032-571-5553,126.664863,37.5224038
연세드림약국,인천,인천서구,새오개로111번안길,22779,인천광역시 서구 새오개로111번안길 32 102호 (신현동),032-572-9003,126.6648446,37.5220431
조은약국,전남,장성군,사창로,57238,전라남도 장성군 삼계면 사창로 63 (),061-394-8840,126.6647552,35.2590598
대한약국,제주,제주시,조함해안로,63333,제주특별자치도 제주시 조천읍 조함해안로 488-6 (조천읍),064-784-3432,126.6646406,33.5423013
즐거운약국,인천,인천서구,원당대로,22637,"인천광역시 서구 원당대로 581 (마전동, 롯데마트)",032-574-1651,126.6645356,37.5945909
영재약국,제주,제주시,신북로,63333,제주특별자치도 제주시 조천읍 신북로 510-1 (조천읍),064-783-1959,126.6644057,33.5421296
명성약국,인천,인천미추홀구,소성로,22202,인천광역시 미추홀구 소성로 136 1층 102호 (학익동),032-873-3203,126.6637029,37.4429141
성우약국,인천,인천미추홀구,한나루로,22202,인천광역시 미추홀구 한나루로 389 1층 (학익동),032-883-5752,126.6636979,37.4426794
넘버원약국,인천,인천미추홀구,소성로,22210,인천광역시 미추홀구 소성로 133 (학익동),032-889-1414,126.6636392,37.4433788
정민약국,인천,인천연수구,청학로15번길,21903,인천광역시 연수구 청학로15번길 4 (청학동),032-833-4557,126.6632924,37.4287134
효약국,인천,인천연수구,청학로,21903,"인천광역시 연수구 청학로 5 (청학동, 행복빌딩)",032-833-5798,126.6632608,37.4275632
